,Time(s),RNA1,Protein1,RNA2,Protein2
735,47675.6756757,47.6756756757,56824.2512806,2383.78378378,2841212.56403
736,47740.5405405,47.7405405405,56978.9802799,2387.02702703,2848949.01399
737,47805.4054054,47.8054054054,57133.9196517,2390.27027027,2856695.98258
738,47870.2702703,47.8702702703,57289.069396,2393.51351351,2864453.4698
739,47935.1351351,47.9351351351,57444.4295129,2396.75675676,2872221.47564
740,48000.0,48.0,57600.0000023,2400.0,2880000.00011
741,48064.8648649,48.0648648649,57755.7808642,2403.24324324,2887789.04321
742,48129.7297297,48.1297297297,57911.7720987,2406.48648649,2895588.60494
743,48194.5945946,48.1945945946,58067.9737057,2409.72972973,2903398.68529
744,48259.4594595,48.2594594595,58224.3856853,2412.97297297,2911219.28426
745,48324.3243243,48.3243243243,58381.0080374,2416.21621622,2919050.40187
746,48389.1891892,48.3891891892,58537.840762,2419.45945946,2926892.0381
747,48454.0540541,48.4540540541,58694.8838591,2422.7027027,2934744.19296
748,48518.9189189,48.5189189189,58852.1373288,2425.94594595,2942606.86644
749,48583.7837838,48.5837837838,59009.601171,2429.18918919,2950480.05855
750,48648.6486486,48.6486486486,59167.2753858,2432.43243243,2958363.76929
751,48713.5135135,48.7135135135,59325.1599731,2435.67567568,2966257.99865
752,48778.3783784,48.7783783784,59483.2549329,2438.91891892,2974162.74665
753,48843.2432432,48.8432432432,59641.5602653,2442.16216216,2982078.01326
754,48908.1081081,48.9081081081,59800.0759702,2445.40540541,2990003.79851
755,48972.972973,48.972972973,59958.8020476,2448.64864865,2997940.10238
756,49037.8378378,49.0378378378,60117.7384976,2451.89189189,3005886.92488
757,49102.7027027,49.1027027027,60276.8853201,2455.13513514,3013844.266
758,49167.5675676,49.1675675676,60436.2425151,2458.37837838,3021812.12575
759,49232.4324324,49.2324324324,60595.8100827,2461.62162162,3029790.50413
760,49297.2972973,49.2972972973,60755.5880228,2464.86486486,3037779.40114
761,49362.1621622,49.3621621622,60915.5763354,2468.10810811,3045778.81677
762,49427.027027,49.427027027,61075.7750206,2471.35135135,3053788.75103
763,49491.8918919,49.4918918919,61236.1840783,2474.59459459,3061809.20391
764,49556.7567568,49.5567567568,61396.8035085,2477.83783784,3069840.17543
765,49621.6216216,49.6216216216,61557.6333113,2481.08108108,3077881.66557
766,49686.4864865,49.6864864865,61718.6734866,2484.32432432,3085933.67433
767,49751.3513514,49.7513513514,61879.9240345,2487.56756757,3093996.20172
768,49816.2162162,49.8162162162,62041.3849548,2490.81081081,3102069.24774
769,49881.0810811,49.8810810811,62203.0562478,2494.05405405,3110152.81239
770,49945.9459459,49.9459459459,62364.9379132,2497.2972973,3118246.89566
771,50010.8108108,50.0108108108,62527.0299512,2500.54054054,3126351.49756
772,50075.6756757,50.0756756757,62689.3323617,2503.78378378,3134466.61809
